date,state,district,pincode,bio_age_5_17,bio_age_17_
20-09-2025,Maharashtra,Thane,421305,61,35
20-09-2025,Maharashtra,Thane,421305,61,35
20-09-2025,Maharashtra,Thane,421306,98,68
20-09-2025,Maharashtra,Thane,421308,13,16
20-09-2025,Maharashtra,Thane,421308,13,16
20-09-2025,Maharashtra,Thane,421311,28,13
20-09-2025,Maharashtra,Thane,421311,28,13
20-09-2025,Maharashtra,Thane,421401,35,30
20-09-2025,Maharashtra,Thane,421501,54,59
20-09-2025,Maharashtra,Thane,421501,54,59
20-09-2025,Maharashtra,Thane,421502,3,11
20-09-2025,Maharashtra,Thane,421503,94,43
20-09-2025,Maharashtra,Thane,421506,5,1
20-09-2025,Maharashtra,Thane,421506,5,1
20-09-2025,Maharashtra,Thane,421601,75,30
20-09-2025,Maharashtra,Thane,421601,75,30
20-09-2025,Maharashtra,Thane,421602,17,29
20-09-2025,Maharashtra,Thane,421604,0,2
21-09-2025,Maharashtra,Thane,400603,1,1
21-09-2025,Maharashtra,Thane,400603,1,1
21-09-2025,Maharashtra,Thane,400604,8,3
21-09-2025,Maharashtra,Thane,400604,8,3
21-09-2025,Maharashtra,Thane,400605,8,3
21-09-2025,Maharashtra,Thane,400605,8,3
21-09-2025,Maharashtra,Thane,400606,2,3
21-09-2025,Maharashtra,Thane,400606,2,3
21-09-2025,Maharashtra,Thane,400608,7,1
21-09-2025,Maharashtra,Thane,400608,7,1
21-09-2025,Maharashtra,Thane,400612,15,7
21-09-2025,Maharashtra,Thane,400614,1,0
21-09-2025,Maharashtra,Thane,400614,1,0
21-09-2025,Maharashtra,Thane,400701,7,4
21-09-2025,Maharashtra,Thane,400701,7,4
21-09-2025,Maharashtra,Thane,400705,20,17
21-09-2025,Maharashtra,Thane,400709,9,4
21-09-2025,Maharashtra,Thane,400709,9,4
21-09-2025,Maharashtra,Thane,400710,1,2
21-09-2025,Maharashtra,Thane,400710,1,2
21-09-2025,Maharashtra,Thane,401101,0,5
21-09-2025,Maharashtra,Thane,401101,0,5
21-09-2025,Maharashtra,Thane,401105,4,0
21-09-2025,Maharashtra,Thane,401106,0,3
21-09-2025,Maharashtra,Thane,401106,0,3
21-09-2025,Maharashtra,Thane,401107,8,16
21-09-2025,Maharashtra,Thane,401202,0,3
21-09-2025,Maharashtra,Thane,401202,0,3
21-09-2025,Maharashtra,Thane,401203,0,1
21-09-2025,Maharashtra,Thane,401203,0,1
21-09-2025,Maharashtra,Thane,401208,2,2
21-09-2025,Maharashtra,Thane,401209,0,7
21-09-2025,Maharashtra,Thane,401209,0,7
21-09-2025,Maharashtra,Thane,401302,0,1
21-09-2025,Maharashtra,Thane,401404,0,2
21-09-2025,Maharashtra,Thane,401404,0,2
21-09-2025,Maharashtra,Thane,401501,0,1
21-09-2025,Maharashtra,Thane,401504,0,2
21-09-2025,Maharashtra,Thane,401504,0,2
21-09-2025,Maharashtra,Thane,401506,0,1
21-09-2025,Maharashtra,Thane,401601,0,1
21-09-2025,Maharashtra,Thane,401601,0,1
21-09-2025,Maharashtra,Thane,401604,0,1
21-09-2025,Maharashtra,Thane,401604,0,1
21-09-2025,Maharashtra,Thane,401606,0,2
21-09-2025,Maharashtra,Thane,421001,7,6
21-09-2025,Maharashtra,Thane,421001,7,6
21-09-2025,Maharashtra,Thane,421005,1,1
21-09-2025,Maharashtra,Thane,421101,1,0
21-09-2025,Maharashtra,Thane,421101,1,0
21-09-2025,Maharashtra,Thane,421102,14,11
21-09-2025,Maharashtra,Thane,421102,14,11
21-09-2025,Maharashtra,Thane,421103,2,4
21-09-2025,Maharashtra,Thane,421103,2,4
21-09-2025,Maharashtra,Thane,421201,2,5
21-09-2025,Maharashtra,Thane,421204,6,11
21-09-2025,Maharashtra,Thane,421301,31,17
21-09-2025,Maharashtra,Thane,421301,31,17
21-09-2025,Maharashtra,Thane,421303,0,2
21-09-2025,Maharashtra,Thane,421303,0,2
21-09-2025,Maharashtra,Thane,421305,3,5
21-09-2025,Maharashtra,Thane,421305,3,5
21-09-2025,Maharashtra,Thane,421308,1,0
21-09-2025,Maharashtra,Thane,421308,1,0
21-09-2025,Maharashtra,Thane,421311,9,5
21-09-2025,Maharashtra,Thane,421311,9,5
21-09-2025,Maharashtra,Thane,421312,0,1
21-09-2025,Maharashtra,Thane,421312,0,1
21-09-2025,Maharashtra,Thane,421402,0,1
21-09-2025,Maharashtra,Thane,421501,1,2
21-09-2025,Maharashtra,Thane,421501,1,2
21-09-2025,Maharashtra,Thane,421502,0,1
21-09-2025,Maharashtra,Thane,421505,1,6
21-09-2025,Maharashtra,Thane,421506,0,1
21-09-2025,Maharashtra,Thane,421605,15,24
21-09-2025,Maharashtra,Thane,421605,15,24
22-09-2025,Maharashtra,Thane,400601,36,32
22-09-2025,Maharashtra,Thane,400602,8,11
22-09-2025,Maharashtra,Thane,400602,8,11
22-09-2025,Maharashtra,Thane,400603,3,6
22-09-2025,Maharashtra,Thane,400603,3,6
22-09-2025,Maharashtra,Thane,400604,116,62
22-09-2025,Maharashtra,Thane,400610,9,5
22-09-2025,Maharashtra,Thane,400614,8,2
22-09-2025,Maharashtra,Thane,400703,73,38
22-09-2025,Maharashtra,Thane,400705,22,22
22-09-2025,Maharashtra,Thane,400705,22,22
22-09-2025,Maharashtra,Thane,400708,42,36
22-09-2025,Maharashtra,Thane,400708,42,36
22-09-2025,Maharashtra,Thane,400709,52,35
22-09-2025,Maharashtra,Thane,400710,5,3
22-09-2025,Maharashtra,Thane,400710,5,3
22-09-2025,Maharashtra,Thane,401103,0,10
22-09-2025,Maharashtra,Thane,401103,0,10
22-09-2025,Maharashtra,Thane,401106,1,1
22-09-2025,Maharashtra,Thane,401107,38,44
22-09-2025,Maharashtra,Thane,401107,38,44
22-09-2025,Maharashtra,Thane,401201,1,10
22-09-2025,Maharashtra,Thane,401203,0,8
22-09-2025,Maharashtra,Thane,401203,0,8
22-09-2025,Maharashtra,Thane,401206,2,2
22-09-2025,Maharashtra,Thane,401206,2,2
22-09-2025,Maharashtra,Thane,401207,2,1
22-09-2025,Maharashtra,Thane,401209,4,28
22-09-2025,Maharashtra,Thane,401209,4,28
22-09-2025,Maharashtra,Thane,401301,0,7
22-09-2025,Maharashtra,Thane,401304,1,4
22-09-2025,Maharashtra,Thane,401304,1,4
22-09-2025,Maharashtra,Thane,401401,0,2
22-09-2025,Maharashtra,Thane,401402,1,1
22-09-2025,Maharashtra,Thane,401402,1,1
22-09-2025,Maharashtra,Thane,401403,0,13
22-09-2025,Maharashtra,Thane,401403,0,13
22-09-2025,Maharashtra,Thane,401404,0,27
22-09-2025,Maharashtra,Thane,401405,0,1
22-09-2025,Maharashtra,Thane,401602,8,45
22-09-2025,Maharashtra,Thane,401604,2,21
22-09-2025,Maharashtra,Thane,401607,5,28
22-09-2025,Maharashtra,Thane,401607,5,28
22-09-2025,Maharashtra,Thane,401703,0,1
22-09-2025,Maharashtra,Thane,421001,13,31
22-09-2025,Maharashtra,Thane,421001,13,31
22-09-2025,Maharashtra,Thane,421003,0,2
22-09-2025,Maharashtra,Thane,421005,9,13
22-09-2025,Maharashtra,Thane,421005,9,13
22-09-2025,Maharashtra,Thane,421102,17,19
22-09-2025,Maharashtra,Thane,421102,17,19
22-09-2025,Maharashtra,Thane,421103,4,5
22-09-2025,Maharashtra,Thane,421103,4,5
22-09-2025,Maharashtra,Thane,421301,181,129
22-09-2025,Maharashtra,Thane,421301,181,129
22-09-2025,Maharashtra,Thane,421303,2,10
22-09-2025,Maharashtra,Thane,421303,2,10
22-09-2025,Maharashtra,Thane,421305,30,34
22-09-2025,Maharashtra,Thane,421305,30,34
22-09-2025,Maharashtra,Thane,421306,113,104
22-09-2025,Maharashtra,Thane,421308,10,27
22-09-2025,Maharashtra,Thane,421308,10,27
22-09-2025,Maharashtra,Thane,421311,10,6
22-09-2025,Maharashtra,Thane,421311,10,6
22-09-2025,Maharashtra,Thane,421401,38,29
22-09-2025,Maharashtra,Thane,421401,38,29
22-09-2025,Maharashtra,Thane,421402,13,10
22-09-2025,Maharashtra,Thane,421402,13,10
22-09-2025,Maharashtra,Thane,421503,60,49
22-09-2025,Maharashtra,Thane,421505,13,6
22-09-2025,Maharashtra,Thane,421505,13,6
22-09-2025,Maharashtra,Thane,421602,22,28
22-09-2025,Maharashtra,Thane,421602,22,28
22-09-2025,Maharashtra,Thane,421603,1,0
22-09-2025,Maharashtra,Thane,421603,1,0
22-09-2025,Maharashtra,Thane,421604,1,1
22-09-2025,Maharashtra,Thane,421605,18,13
22-09-2025,Maharashtra,Thane,421605,18,13
23-09-2025,Maharashtra,Thane,400603,16,17
23-09-2025,Maharashtra,Thane,400603,16,17
23-09-2025,Maharashtra,Thane,400604,133,89
23-09-2025,Maharashtra,Thane,400604,133,89
23-09-2025,Maharashtra,Thane,400605,52,60
23-09-2025,Maharashtra,Thane,400605,52,60
23-09-2025,Maharashtra,Thane,400606,49,50
23-09-2025,Maharashtra,Thane,400607,41,30
23-09-2025,Maharashtra,Thane,400607,41,30
23-09-2025,Maharashtra,Thane,400608,3,5
23-09-2025,Maharashtra,Thane,400612,236,162
23-09-2025,Maharashtra,Thane,400612,236,162
23-09-2025,Maharashtra,Thane,400615,8,17
23-09-2025,Maharashtra,Thane,400703,46,35
23-09-2025,Maharashtra,Thane,400703,46,35
23-09-2025,Maharashtra,Thane,400705,12,22
23-09-2025,Maharashtra,Thane,400705,12,22
23-09-2025,Maharashtra,Thane,400709,35,50
23-09-2025,Maharashtra,Thane,400709,35,50
23-09-2025,Maharashtra,Thane,400710,8,8
23-09-2025,Maharashtra,Thane,400710,8,8
23-09-2025,Maharashtra,Thane,401103,0,13
23-09-2025,Maharashtra,Thane,401105,19,51
23-09-2025,Maharashtra,Thane,401106,2,2
23-09-2025,Maharashtra,Thane,401106,2,2
23-09-2025,Maharashtra,Thane,401107,33,71
23-09-2025,Maharashtra,Thane,401107,33,71
23-09-2025,Maharashtra,Thane,401202,0,11
23-09-2025,Maharashtra,Thane,401203,4,17
23-09-2025,Maharashtra,Thane,401204,5,11
23-09-2025,Maharashtra,Thane,401206,1,1
23-09-2025,Maharashtra,Thane,401206,1,1
23-09-2025,Maharashtra,Thane,401207,3,5
23-09-2025,Maharashtra,Thane,401207,3,5
23-09-2025,Maharashtra,Thane,401301,1,10
23-09-2025,Maharashtra,Thane,401301,1,10
23-09-2025,Maharashtra,Thane,401302,1,8
23-09-2025,Maharashtra,Thane,401303,4,11
23-09-2025,Maharashtra,Thane,401303,4,11
23-09-2025,Maharashtra,Thane,401304,2,4
23-09-2025,Maharashtra,Thane,401304,2,4
23-09-2025,Maharashtra,Thane,401401,0,1
23-09-2025,Maharashtra,Thane,401401,0,1
23-09-2025,Maharashtra,Thane,401402,0,1
23-09-2025,Maharashtra,Thane,401403,0,9
23-09-2025,Maharashtra,Thane,401403,0,9
23-09-2025,Maharashtra,Thane,401404,1,11
23-09-2025,Maharashtra,Thane,401404,1,11
23-09-2025,Maharashtra,Thane,401501,4,22
23-09-2025,Maharashtra,Thane,401501,4,22
23-09-2025,Maharashtra,Thane,401502,0,2
23-09-2025,Maharashtra,Thane,401503,0,5
23-09-2025,Maharashtra,Thane,401503,0,5
23-09-2025,Maharashtra,Thane,401504,0,1
23-09-2025,Maharashtra,Thane,401602,3,55
23-09-2025,Maharashtra,Thane,401602,3,55
23-09-2025,Maharashtra,Thane,401604,1,14
23-09-2025,Maharashtra,Thane,401605,2,9
23-09-2025,Maharashtra,Thane,401605,2,9
23-09-2025,Maharashtra,Thane,401607,1,36
23-09-2025,Maharashtra,Thane,401608,0,1
23-09-2025,Maharashtra,Thane,401608,0,1
23-09-2025,Maharashtra,Thane,401701,0,1
23-09-2025,Maharashtra,Thane,401701,0,1
23-09-2025,Maharashtra,Thane,401702,0,4
23-09-2025,Maharashtra,Thane,401702,0,4
23-09-2025,Maharashtra,Thane,401703,0,1
23-09-2025,Maharashtra,Thane,401703,0,1
23-09-2025,Maharashtra,Thane,421003,0,6
23-09-2025,Maharashtra,Thane,421003,0,6
23-09-2025,Maharashtra,Thane,421005,6,36
23-09-2025,Maharashtra,Thane,421005,6,36
23-09-2025,Maharashtra,Thane,421101,14,7
23-09-2025,Maharashtra,Thane,421101,14,7
23-09-2025,Maharashtra,Thane,421102,30,31
23-09-2025,Maharashtra,Thane,421102,30,31
23-09-2025,Maharashtra,Thane,421201,49,68
23-09-2025,Maharashtra,Thane,421201,49,68
23-09-2025,Maharashtra,Thane,421202,37,56
23-09-2025,Maharashtra,Thane,421202,37,56
23-09-2025,Maharashtra,Thane,421204,24,46
23-09-2025,Maharashtra,Thane,421204,24,46
23-09-2025,Maharashtra,Thane,421301,211,199
23-09-2025,Maharashtra,Thane,421302,221,256
23-09-2025,Maharashtra,Thane,421302,221,256
23-09-2025,Maharashtra,Thane,421303,2,13
23-09-2025,Maharashtra,Thane,421303,2,13
23-09-2025,Maharashtra,Thane,421305,25,24
23-09-2025,Maharashtra,Thane,421305,25,24
23-09-2025,Maharashtra,Thane,421306,95,86
23-09-2025,Maharashtra,Thane,421306,95,86
23-09-2025,Maharashtra,Thane,421311,15,6
23-09-2025,Maharashtra,Thane,421312,2,13
23-09-2025,Maharashtra,Thane,421312,2,13
23-09-2025,Maharashtra,Thane,421401,45,34
23-09-2025,Maharashtra,Thane,421502,0,2
23-09-2025,Maharashtra,Thane,421502,0,2
23-09-2025,Maharashtra,Thane,421506,2,2
23-09-2025,Maharashtra,Thane,421506,2,2
23-09-2025,Maharashtra,Thane,421601,42,30
23-09-2025,Maharashtra,Thane,421601,42,30
23-09-2025,Maharashtra,Thane,421602,15,24
23-09-2025,Maharashtra,Thane,421602,15,24
23-09-2025,Maharashtra,Thane,421603,1,1
23-09-2025,Maharashtra,Thane,421604,0,1
23-09-2025,Maharashtra,Thane,421605,18,11
23-09-2025,Maharashtra,Thane,421605,18,11
24-09-2025,Maharashtra,Thane,400601,36,46
24-09-2025,Maharashtra,Thane,400601,36,46
24-09-2025,Maharashtra,Thane,400603,16,32
24-09-2025,Maharashtra,Thane,400604,118,84
24-09-2025,Maharashtra,Thane,400604,118,84
24-09-2025,Maharashtra,Thane,400606,27,55
24-09-2025,Maharashtra,Thane,400607,33,41
24-09-2025,Maharashtra,Thane,400610,18,9
24-09-2025,Maharashtra,Thane,400610,18,9
24-09-2025,Maharashtra,Thane,400612,172,136
24-09-2025,Maharashtra,Thane,400614,10,11
24-09-2025,Maharashtra,Thane,400615,14,32
24-09-2025,Maharashtra,Thane,400615,14,32
24-09-2025,Maharashtra,Thane,400701,41,43
24-09-2025,Maharashtra,Thane,400701,41,43
24-09-2025,Maharashtra,Thane,400703,77,34
24-09-2025,Maharashtra,Thane,400705,31,17
24-09-2025,Maharashtra,Thane,400706,66,37
24-09-2025,Maharashtra,Thane,400706,66,37
24-09-2025,Maharashtra,Thane,400709,45,46
24-09-2025,Maharashtra,Thane,400709,45,46
24-09-2025,Maharashtra,Thane,401101,22,37
24-09-2025,Maharashtra,Thane,401101,22,37
24-09-2025,Maharashtra,Thane,401102,2,20
24-09-2025,Maharashtra,Thane,401102,2,20
24-09-2025,Maharashtra,Thane,401104,1,0
24-09-2025,Maharashtra,Thane,401104,1,0
24-09-2025,Maharashtra,Thane,401107,42,83
24-09-2025,Maharashtra,Thane,401107,42,83
24-09-2025,Maharashtra,Thane,401201,2,10
24-09-2025,Maharashtra,Thane,401201,2,10
24-09-2025,Maharashtra,Thane,401202,0,9
24-09-2025,Maharashtra,Thane,401202,0,9
24-09-2025,Maharashtra,Thane,401206,2,1
24-09-2025,Maharashtra,Thane,401206,2,1
24-09-2025,Maharashtra,Thane,401207,2,5
24-09-2025,Maharashtra,Thane,401209,7,41
24-09-2025,Maharashtra,Thane,401304,0,3
24-09-2025,Maharashtra,Thane,401304,0,3
24-09-2025,Maharashtra,Thane,401401,0,1
24-09-2025,Maharashtra,Thane,401402,0,2
24-09-2025,Maharashtra,Thane,401403,0,11
24-09-2025,Maharashtra,Thane,401404,3,9
24-09-2025,Maharashtra,Thane,401404,3,9
24-09-2025,Maharashtra,Thane,401501,4,21
24-09-2025,Maharashtra,Thane,401501,4,21
24-09-2025,Maharashtra,Thane,401504,1,5
24-09-2025,Maharashtra,Thane,401504,1,5
24-09-2025,Maharashtra,Thane,401601,0,4
24-09-2025,Maharashtra,Thane,401601,0,4
24-09-2025,Maharashtra,Thane,401602,7,68
24-09-2025,Maharashtra,Thane,401606,8,30
24-09-2025,Maharashtra,Thane,401610,0,6
24-09-2025,Maharashtra,Thane,401703,0,1
24-09-2025,Maharashtra,Thane,421001,21,39
24-09-2025,Maharashtra,Thane,421001,21,39
24-09-2025,Maharashtra,Thane,421004,20,33
24-09-2025,Maharashtra,Thane,421004,20,33
24-09-2025,Maharashtra,Thane,421005,20,22
24-09-2025,Maharashtra,Thane,421101,9,12
24-09-2025,Maharashtra,Thane,421103,2,6
24-09-2025,Maharashtra,Thane,421103,2,6
24-09-2025,Maharashtra,Thane,421203,6,11
24-09-2025,Maharashtra,Thane,421203,6,11
24-09-2025,Maharashtra,Thane,421204,22,42
24-09-2025,Maharashtra,Thane,421302,260,312
24-09-2025,Maharashtra,Thane,421306,92,94
24-09-2025,Maharashtra,Thane,421308,25,25
24-09-2025,Maharashtra,Thane,421308,25,25
24-09-2025,Maharashtra,Thane,421311,16,20
24-09-2025,Maharashtra,Thane,421311,16,20
24-09-2025,Maharashtra,Thane,421401,60,45
24-09-2025,Maharashtra,Thane,421402,10,13
24-09-2025,Maharashtra,Thane,421403,11,9
24-09-2025,Maharashtra,Thane,421501,18,22
24-09-2025,Maharashtra,Thane,421501,18,22
24-09-2025,Maharashtra,Thane,421502,3,1
24-09-2025,Maharashtra,Thane,421502,3,1
24-09-2025,Maharashtra,Thane,421506,0,1
24-09-2025,Maharashtra,Thane,421506,0,1
24-09-2025,Maharashtra,Thane,421602,34,39
24-09-2025,Maharashtra,Thane,421602,34,39
24-09-2025,Maharashtra,Thane,421603,2,4
24-09-2025,Maharashtra,Thane,421603,2,4
24-09-2025,Maharashtra,Thane,421604,0,1
25-09-2025,Maharashtra,Thane,400601,39,43
25-09-2025,Maharashtra,Thane,400601,39,43
25-09-2025,Maharashtra,Thane,400603,13,11
25-09-2025,Maharashtra,Thane,400603,13,11
25-09-2025,Maharashtra,Thane,400605,66,49
25-09-2025,Maharashtra,Thane,400605,66,49
25-09-2025,Maharashtra,Thane,400607,48,39
25-09-2025,Maharashtra,Thane,400607,48,39
25-09-2025,Maharashtra,Thane,400608,6,9
25-09-2025,Maharashtra,Thane,400608,6,9
25-09-2025,Maharashtra,Thane,400610,18,14
25-09-2025,Maharashtra,Thane,400614,5,14
25-09-2025,Maharashtra,Thane,400614,5,14
25-09-2025,Maharashtra,Thane,400615,25,23
25-09-2025,Maharashtra,Thane,400615,25,23
25-09-2025,Maharashtra,Thane,400703,70,31
25-09-2025,Maharashtra,Thane,400706,36,41
25-09-2025,Maharashtra,Thane,400706,36,41
25-09-2025,Maharashtra,Thane,400708,26,32
25-09-2025,Maharashtra,Thane,400708,26,32
25-09-2025,Maharashtra,Thane,400710,2,4
25-09-2025,Maharashtra,Thane,401101,19,31
25-09-2025,Maharashtra,Thane,401101,19,31
25-09-2025,Maharashtra,Thane,401103,1,7
25-09-2025,Maharashtra,Thane,401103,1,7
25-09-2025,Maharashtra,Thane,401104,0,1
25-09-2025,Maharashtra,Thane,401104,0,1
25-09-2025,Maharashtra,Thane,401106,9,7
25-09-2025,Maharashtra,Thane,401106,9,7
25-09-2025,Maharashtra,Thane,401201,2,10
25-09-2025,Maharashtra,Thane,401201,2,10
25-09-2025,Maharashtra,Thane,401202,0,9
25-09-2025,Maharashtra,Thane,401204,8,11
25-09-2025,Maharashtra,Thane,401206,4,2
25-09-2025,Maharashtra,Thane,401206,4,2
25-09-2025,Maharashtra,Thane,401207,0,3
25-09-2025,Maharashtra,Thane,401207,0,3
25-09-2025,Maharashtra,Thane,401208,8,21
25-09-2025,Maharashtra,Thane,401208,8,21
25-09-2025,Maharashtra,Thane,401209,4,24
25-09-2025,Maharashtra,Thane,401302,1,3
25-09-2025,Maharashtra,Thane,401304,0,9
25-09-2025,Maharashtra,Thane,401304,0,9
25-09-2025,Maharashtra,Thane,401305,3,22
25-09-2025,Maharashtra,Thane,401305,3,22
25-09-2025,Maharashtra,Thane,401501,1,23
25-09-2025,Maharashtra,Thane,401501,1,23
25-09-2025,Maharashtra,Thane,401601,0,5
25-09-2025,Maharashtra,Thane,401602,3,60
25-09-2025,Maharashtra,Thane,401603,2,26
25-09-2025,Maharashtra,Thane,401603,2,26
25-09-2025,Maharashtra,Thane,401604,0,20
25-09-2025,Maharashtra,Thane,401604,0,20
25-09-2025,Maharashtra,Thane,401605,1,7
25-09-2025,Maharashtra,Thane,401605,1,7
25-09-2025,Maharashtra,Thane,401607,1,26
25-09-2025,Maharashtra,Thane,401607,1,26
25-09-2025,Maharashtra,Thane,401609,0,3
25-09-2025,Maharashtra,Thane,401701,0,1
25-09-2025,Maharashtra,Thane,401701,0,1
25-09-2025,Maharashtra,Thane,401702,0,2
25-09-2025,Maharashtra,Thane,401703,0,5
25-09-2025,Maharashtra,Thane,421002,92,62
25-09-2025,Maharashtra,Thane,421002,92,62
25-09-2025,Maharashtra,Thane,421003,5,4
25-09-2025,Maharashtra,Thane,421005,17,7
25-09-2025,Maharashtra,Thane,421005,17,7
25-09-2025,Maharashtra,Thane,421101,16,27
25-09-2025,Maharashtra,Thane,421101,16,27
25-09-2025,Maharashtra,Thane,421202,40,53
25-09-2025,Maharashtra,Thane,421203,13,15
25-09-2025,Maharashtra,Thane,421203,13,15
25-09-2025,Maharashtra,Thane,421204,32,42
25-09-2025,Maharashtra,Thane,421204,32,42
25-09-2025,Maharashtra,Thane,421301,236,180
25-09-2025,Maharashtra,Thane,421302,259,346
25-09-2025,Maharashtra,Thane,421303,1,18
25-09-2025,Maharashtra,Thane,421305,23,31
25-09-2025,Maharashtra,Thane,421305,23,31
25-09-2025,Maharashtra,Thane,421306,79,67
25-09-2025,Maharashtra,Thane,421308,17,30
25-09-2025,Maharashtra,Thane,421308,17,30
25-09-2025,Maharashtra,Thane,421311,10,15
25-09-2025,Maharashtra,Thane,421311,10,15
25-09-2025,Maharashtra,Thane,421312,0,3
25-09-2025,Maharashtra,Thane,421312,0,3
25-09-2025,Maharashtra,Thane,421502,6,1
25-09-2025,Maharashtra,Thane,421502,6,1
25-09-2025,Maharashtra,Thane,421503,76,73
25-09-2025,Maharashtra,Thane,421503,76,73
25-09-2025,Maharashtra,Thane,421602,19,29
25-09-2025,Maharashtra,Thane,421602,19,29
25-09-2025,Maharashtra,Thane,421603,0,1
25-09-2025,Maharashtra,Thane,421603,0,1
25-09-2025,Maharashtra,Thane,421604,0,4
25-09-2025,Maharashtra,Thane,421604,0,4
25-09-2025,Maharashtra,Thane,421605,23,17
25-09-2025,Maharashtra,Thane,421605,23,17
26-09-2025,Maharashtra,Thane,400601,38,60
26-09-2025,Maharashtra,Thane,400601,38,60
26-09-2025,Maharashtra,Thane,400602,11,10
26-09-2025,Maharashtra,Thane,400603,17,13
26-09-2025,Maharashtra,Thane,400603,17,13
26-09-2025,Maharashtra,Thane,400604,86,57
26-09-2025,Maharashtra,Thane,400605,88,73
26-09-2025,Maharashtra,Thane,400605,88,73
26-09-2025,Maharashtra,Thane,400606,35,57
26-09-2025,Maharashtra,Thane,400606,35,57
26-09-2025,Maharashtra,Thane,400607,34,27
26-09-2025,Maharashtra,Thane,400607,34,27
26-09-2025,Maharashtra,Thane,400608,3,7
26-09-2025,Maharashtra,Thane,400608,3,7
26-09-2025,Maharashtra,Thane,400610,9,15
26-09-2025,Maharashtra,Thane,400612,151,156
26-09-2025,Maharashtra,Thane,400614,10,6
26-09-2025,Maharashtra,Thane,400614,10,6
26-09-2025,Maharashtra,Thane,400706,32,28
26-09-2025,Maharashtra,Thane,400706,32,28
26-09-2025,Maharashtra,Thane,400709,41,51
26-09-2025,Maharashtra,Thane,400709,41,51
26-09-2025,Maharashtra,Thane,401102,2,4
26-09-2025,Maharashtra,Thane,401103,0,9
26-09-2025,Maharashtra,Thane,401103,0,9
26-09-2025,Maharashtra,Thane,401104,0,2
26-09-2025,Maharashtra,Thane,401105,12,49
26-09-2025,Maharashtra,Thane,401202,1,12
26-09-2025,Maharashtra,Thane,401202,1,12
26-09-2025,Maharashtra,Thane,401206,3,3
26-09-2025,Maharashtra,Thane,401209,5,21
26-09-2025,Maharashtra,Thane,401209,5,21
26-09-2025,Maharashtra,Thane,401301,2,6
26-09-2025,Maharashtra,Thane,401302,0,11
26-09-2025,Maharashtra,Thane,401302,0,11
26-09-2025,Maharashtra,Thane,401304,0,3
26-09-2025,Maharashtra,Thane,401304,0,3
26-09-2025,Maharashtra,Thane,401403,2,13
26-09-2025,Maharashtra,Thane,401403,2,13
26-09-2025,Maharashtra,Thane,401501,1,26
26-09-2025,Maharashtra,Thane,401502,0,2
26-09-2025,Maharashtra,Thane,401502,0,2
26-09-2025,Maharashtra,Thane,401503,0,6
26-09-2025,Maharashtra,Thane,401504,1,5
26-09-2025,Maharashtra,Thane,401504,1,5
26-09-2025,Maharashtra,Thane,401506,0,1
26-09-2025,Maharashtra,Thane,401506,0,1
26-09-2025,Maharashtra,Thane,401602,8,58
26-09-2025,Maharashtra,Thane,401602,8,58
26-09-2025,Maharashtra,Thane,401603,0,32
26-09-2025,Maharashtra,Thane,401605,0,10
26-09-2025,Maharashtra,Thane,401605,0,10
26-09-2025,Maharashtra,Thane,401606,7,21
26-09-2025,Maharashtra,Thane,401606,7,21
26-09-2025,Maharashtra,Thane,401609,0,1
26-09-2025,Maharashtra,Thane,401609,0,1
26-09-2025,Maharashtra,Thane,401702,0,5
26-09-2025,Maharashtra,Thane,401703,0,1
26-09-2025,Maharashtra,Thane,401703,0,1
26-09-2025,Maharashtra,Thane,421001,17,24
26-09-2025,Maharashtra,Thane,421001,17,24
26-09-2025,Maharashtra,Thane,421002,57,47
26-09-2025,Maharashtra,Thane,421002,57,47
26-09-2025,Maharashtra,Thane,421003,0,6
26-09-2025,Maharashtra,Thane,421003,0,6
26-09-2025,Maharashtra,Thane,421004,25,61
26-09-2025,Maharashtra,Thane,421004,25,61
26-09-2025,Maharashtra,Thane,421102,15,16
26-09-2025,Maharashtra,Thane,421103,3,6
26-09-2025,Maharashtra,Thane,421201,67,70
26-09-2025,Maharashtra,Thane,421201,67,70
26-09-2025,Maharashtra,Thane,421202,44,50
26-09-2025,Maharashtra,Thane,421203,27,20
26-09-2025,Maharashtra,Thane,421305,39,42
26-09-2025,Maharashtra,Thane,421305,39,42
26-09-2025,Maharashtra,Thane,421306,98,80
