date,state,district,pincode,demo_age_5_17,demo_age_17_
13-09-2025,Maharashtra,Thane,421005,2,11
13-09-2025,Maharashtra,Thane,421305,1,47
13-09-2025,Maharashtra,Thane,421311,0,13
13-09-2025,Maharashtra,Thane,421603,0,1
14-09-2025,Maharashtra,Thane,400608,0,3
14-09-2025,Maharashtra,Thane,400612,4,50
14-09-2025,Maharashtra,Thane,400614,0,4
14-09-2025,Maharashtra,Thane,400615,1,17
14-09-2025,Maharashtra,Thane,400706,1,13
14-09-2025,Maharashtra,Thane,400708,2,9
14-09-2025,Maharashtra,Thane,400709,1,7
14-09-2025,Maharashtra,Thane,401101,0,6
14-09-2025,Maharashtra,Thane,401105,0,14
14-09-2025,Maharashtra,Thane,401208,0,2
14-09-2025,Maharashtra,Thane,401305,0,7
14-09-2025,Maharashtra,Thane,401603,0,1
14-09-2025,Maharashtra,Thane,401606,0,3
14-09-2025,Maharashtra,Thane,421102,2,12
14-09-2025,Maharashtra,Thane,421302,4,63
14-09-2025,Maharashtra,Thane,421401,0,3
14-09-2025,Maharashtra,Thane,421503,0,19
15-09-2025,Maharashtra,Thane,400601,6,30
15-09-2025,Maharashtra,Thane,400705,1,24
15-09-2025,Maharashtra,Thane,400706,2,28
15-09-2025,Maharashtra,Thane,400709,3,14
15-09-2025,Maharashtra,Thane,401103,0,3
15-09-2025,Maharashtra,Thane,401105,6,27
15-09-2025,Maharashtra,Thane,401107,6,109
15-09-2025,Maharashtra,Thane,401208,0,19
15-09-2025,Maharashtra,Thane,401404,0,14
15-09-2025,Maharashtra,Thane,401610,0,3
15-09-2025,Maharashtra,Thane,421004,3,30
15-09-2025,Maharashtra,Thane,421201,4,43
15-09-2025,Maharashtra,Thane,421301,20,109
15-09-2025,Maharashtra,Thane,421302,14,187
15-09-2025,Maharashtra,Thane,421306,6,70
15-09-2025,Maharashtra,Thane,421402,2,7
17-09-2025,Maharashtra,Thane,400603,0,7
17-09-2025,Maharashtra,Thane,400604,9,41
17-09-2025,Maharashtra,Thane,400606,6,22
17-09-2025,Maharashtra,Thane,400610,1,11
17-09-2025,Maharashtra,Thane,400705,5,18
17-09-2025,Maharashtra,Thane,401103,0,2
17-09-2025,Maharashtra,Thane,401107,12,125
17-09-2025,Maharashtra,Thane,401201,0,6
17-09-2025,Maharashtra,Thane,401202,0,7
17-09-2025,Maharashtra,Thane,401208,0,11
17-09-2025,Maharashtra,Thane,401209,1,18
17-09-2025,Maharashtra,Thane,401301,0,5
17-09-2025,Maharashtra,Thane,401302,0,1
17-09-2025,Maharashtra,Thane,401401,0,2
17-09-2025,Maharashtra,Thane,401403,0,10
17-09-2025,Maharashtra,Thane,401502,0,2
17-09-2025,Maharashtra,Thane,401604,0,12
17-09-2025,Maharashtra,Thane,401607,1,3
17-09-2025,Maharashtra,Thane,401610,0,1
17-09-2025,Maharashtra,Thane,421002,4,30
17-09-2025,Maharashtra,Thane,421103,1,9
17-09-2025,Maharashtra,Thane,421302,21,181
17-09-2025,Maharashtra,Thane,421305,2,24
17-09-2025,Maharashtra,Thane,421306,10,90
17-09-2025,Maharashtra,Thane,421401,1,30
17-09-2025,Maharashtra,Thane,421403,1,10
17-09-2025,Maharashtra,Thane,421506,0,2
17-09-2025,Maharashtra,Thane,421604,0,1
16-09-2025,Maharashtra,Thane,400604,6,30
16-09-2025,Maharashtra,Thane,400615,4,32
16-09-2025,Maharashtra,Thane,400701,4,29
16-09-2025,Maharashtra,Thane,400703,3,35
16-09-2025,Maharashtra,Thane,400709,11,26
16-09-2025,Maharashtra,Thane,400710,1,3
16-09-2025,Maharashtra,Thane,401105,3,34
16-09-2025,Maharashtra,Thane,401106,2,1
16-09-2025,Maharashtra,Thane,401201,0,5
16-09-2025,Maharashtra,Thane,401207,0,5
16-09-2025,Maharashtra,Thane,401208,0,19
16-09-2025,Maharashtra,Thane,401305,1,13
16-09-2025,Maharashtra,Thane,401404,0,4
16-09-2025,Maharashtra,Thane,401501,0,16
16-09-2025,Maharashtra,Thane,401506,0,1
16-09-2025,Maharashtra,Thane,421101,0,7
16-09-2025,Maharashtra,Thane,421102,2,11
16-09-2025,Maharashtra,Thane,421203,1,11
16-09-2025,Maharashtra,Thane,421305,7,40
16-09-2025,Maharashtra,Thane,421401,5,38
16-09-2025,Maharashtra,Thane,421505,3,25
16-09-2025,Maharashtra,Thane,421602,2,7
18-09-2025,Maharashtra,Thane,400605,4,33
18-09-2025,Maharashtra,Thane,401102,0,6
18-09-2025,Maharashtra,Thane,401106,2,11
18-09-2025,Maharashtra,Thane,401107,9,87
18-09-2025,Maharashtra,Thane,401201,0,5
18-09-2025,Maharashtra,Thane,401503,0,7
18-09-2025,Maharashtra,Thane,401610,0,1
18-09-2025,Maharashtra,Thane,401702,0,6
18-09-2025,Maharashtra,Thane,421002,1,14
18-09-2025,Maharashtra,Thane,421004,2,17
18-09-2025,Maharashtra,Thane,421102,1,12
18-09-2025,Maharashtra,Thane,421204,4,25
18-09-2025,Maharashtra,Thane,421301,15,76
18-09-2025,Maharashtra,Thane,421303,0,8
18-09-2025,Maharashtra,Thane,421308,5,13
18-09-2025,Maharashtra,Thane,421501,3,37
19-09-2025,Maharashtra,Thane,400605,4,36
19-09-2025,Maharashtra,Thane,400608,3,4
19-09-2025,Maharashtra,Thane,401101,4,17
19-09-2025,Maharashtra,Thane,401201,0,6
19-09-2025,Maharashtra,Thane,401204,0,4
19-09-2025,Maharashtra,Thane,401208,0,7
19-09-2025,Maharashtra,Thane,401303,1,17
19-09-2025,Maharashtra,Thane,401702,0,2
19-09-2025,Maharashtra,Thane,421305,4,32
19-09-2025,Maharashtra,Thane,421501,5,30
19-09-2025,Maharashtra,Thane,421505,3,20
19-09-2025,Maharashtra,Thane,421604,0,2
19-09-2025,Maharashtra,Thane,421605,0,15
20-09-2025,Maharashtra,Thane,400601,4,20
20-09-2025,Maharashtra,Thane,400710,0,1
20-09-2025,Maharashtra,Thane,401105,5,37
20-09-2025,Maharashtra,Thane,401206,0,1
20-09-2025,Maharashtra,Thane,401208,0,9
20-09-2025,Maharashtra,Thane,401403,0,7
20-09-2025,Maharashtra,Thane,401503,0,6
20-09-2025,Maharashtra,Thane,401604,0,12
20-09-2025,Maharashtra,Thane,401605,0,3
20-09-2025,Maharashtra,Thane,421003,0,8
20-09-2025,Maharashtra,Thane,421005,0,8
20-09-2025,Maharashtra,Thane,421201,6,58
20-09-2025,Maharashtra,Thane,421203,5,14
20-09-2025,Maharashtra,Thane,421312,0,2
20-09-2025,Maharashtra,Thane,421604,0,2
13-10-2025,Maharashtra,Thane,400612,0,22
13-10-2025,Maharashtra,Thane,400701,1,8
13-10-2025,Maharashtra,Thane,401102,0,3
13-10-2025,Maharashtra,Thane,401104,0,2
13-10-2025,Maharashtra,Thane,401105,0,9
13-10-2025,Maharashtra,Thane,401106,1,8
13-10-2025,Maharashtra,Thane,401206,0,1
13-10-2025,Maharashtra,Thane,401301,0,2
13-10-2025,Maharashtra,Thane,401302,0,3
13-10-2025,Maharashtra,Thane,401303,0,15
13-10-2025,Maharashtra,Thane,401404,0,15
13-10-2025,Maharashtra,Thane,401601,0,2
13-10-2025,Maharashtra,Thane,401602,0,22
13-10-2025,Maharashtra,Thane,401610,0,2
13-10-2025,Maharashtra,Thane,401702,0,1
13-10-2025,Maharashtra,Thane,401703,0,1
13-10-2025,Maharashtra,Thane,421001,0,6
13-10-2025,Maharashtra,Thane,421101,0,11
13-10-2025,Maharashtra,Thane,421503,0,31
15-10-2025,Maharashtra,Thane,400601,6,32
15-10-2025,Maharashtra,Thane,400603,0,11
15-10-2025,Maharashtra,Thane,401101,1,33
15-10-2025,Maharashtra,Thane,401103,0,9
15-10-2025,Maharashtra,Thane,401201,0,8
15-10-2025,Maharashtra,Thane,401207,0,2
15-10-2025,Maharashtra,Thane,401208,0,11
15-10-2025,Maharashtra,Thane,401405,0,4
15-10-2025,Maharashtra,Thane,401502,0,7
15-10-2025,Maharashtra,Thane,401503,0,9
15-10-2025,Maharashtra,Thane,401506,1,2
15-10-2025,Maharashtra,Thane,401602,2,55
15-10-2025,Maharashtra,Thane,401603,0,58
15-10-2025,Maharashtra,Thane,421101,3,19
15-10-2025,Maharashtra,Thane,421103,0,6
15-10-2025,Maharashtra,Thane,421204,10,30
15-10-2025,Maharashtra,Thane,421301,13,201
15-10-2025,Maharashtra,Thane,421308,4,33
15-10-2025,Maharashtra,Thane,421311,2,14
15-10-2025,Maharashtra,Thane,421402,0,63
15-10-2025,Maharashtra,Thane,421502,0,5
16-10-2025,Maharashtra,Thane,400603,4,13
16-10-2025,Maharashtra,Thane,400605,9,63
16-10-2025,Maharashtra,Thane,400607,4,45
16-10-2025,Maharashtra,Thane,400701,8,39
16-10-2025,Maharashtra,Thane,401106,4,19
16-10-2025,Maharashtra,Thane,401202,0,15
16-10-2025,Maharashtra,Thane,401305,0,17
16-10-2025,Maharashtra,Thane,401405,0,3
16-10-2025,Maharashtra,Thane,401602,0,36
16-10-2025,Maharashtra,Thane,401606,0,19
16-10-2025,Maharashtra,Thane,401701,0,2
16-10-2025,Maharashtra,Thane,421101,1,15
16-10-2025,Maharashtra,Thane,421401,3,190
16-10-2025,Maharashtra,Thane,421605,3,39
17-10-2025,Maharashtra,Thane,400603,0,6
17-10-2025,Maharashtra,Thane,400605,2,42
17-10-2025,Maharashtra,Thane,400607,3,33
17-10-2025,Maharashtra,Thane,400608,0,8
17-10-2025,Maharashtra,Thane,400614,1,10
17-10-2025,Maharashtra,Thane,400706,2,31
17-10-2025,Maharashtra,Thane,401103,0,2
17-10-2025,Maharashtra,Thane,401208,0,15
17-10-2025,Maharashtra,Thane,401305,0,21
17-10-2025,Maharashtra,Thane,401403,0,12
17-10-2025,Maharashtra,Thane,401405,0,1
17-10-2025,Maharashtra,Thane,401504,0,3
17-10-2025,Maharashtra,Thane,401609,0,1
17-10-2025,Maharashtra,Thane,401702,0,2
17-10-2025,Maharashtra,Thane,421301,3,144
17-10-2025,Maharashtra,Thane,421306,12,69
17-10-2025,Maharashtra,Thane,421506,1,0
17-10-2025,Maharashtra,Thane,421605,2,21
16-11-2025,Maharashtra,Thane,401608,0,1
16-11-2025,Maharashtra,Thane,421506,0,2
02-12-2025,Maharashtra,Thane,401401,0,5
02-12-2025,Maharashtra,Thane,401608,0,1
05-12-2025,Maharashtra,Thane,401506,0,1
07-12-2025,Maharashtra,Thane,401603,0,3
07-12-2025,Maharashtra,Thane,401610,0,2
08-12-2025,Maharashtra,Thane,401402,0,1
09-12-2025,Maharashtra,Thane,401104,0,1
09-12-2025,Maharashtra,Thane,401304,0,2
09-12-2025,Maharashtra,Thane,401610,0,3
10-12-2025,Maharashtra,Thane,401104,0,1
10-12-2025,Maharashtra,Thane,401506,0,1
11-12-2025,Maharashtra,Thane,401302,0,3
14-12-2025,Maharashtra,Thane,401204,0,1
14-12-2025,Maharashtra,Thane,421403,0,4
26-10-2025,Maharashtra,Thane,400606,6,21
26-10-2025,Maharashtra,Thane,400614,2,7
26-10-2025,Maharashtra,Thane,400709,0,44
26-10-2025,Maharashtra,Thane,401208,0,17
26-10-2025,Maharashtra,Thane,401302,0,1
26-10-2025,Maharashtra,Thane,401303,1,30
26-10-2025,Maharashtra,Thane,401403,0,8
26-10-2025,Maharashtra,Thane,401503,0,3
26-10-2025,Maharashtra,Thane,401701,0,1
26-10-2025,Maharashtra,Thane,421308,1,30
26-10-2025,Maharashtra,Thane,421311,1,20
26-10-2025,Maharashtra,Thane,421401,2,181
26-10-2025,Maharashtra,Thane,421602,1,33
21-10-2025,Maharashtra,Thane,400602,0,1
21-10-2025,Maharashtra,Thane,400610,1,2
21-10-2025,Maharashtra,Thane,401208,0,2
21-10-2025,Maharashtra,Thane,401501,0,1
21-10-2025,Maharashtra,Thane,421101,0,1
21-10-2025,Maharashtra,Thane,421302,7,47
21-10-2025,Maharashtra,Thane,421503,1,6
21-10-2025,Maharashtra,Thane,421505,3,5
21-10-2025,Maharashtra,Thane,421605,0,5
20-10-2025,Maharashtra,Thane,400601,3,10
20-10-2025,Maharashtra,Thane,400605,2,7
20-10-2025,Maharashtra,Thane,400612,11,63
20-10-2025,Maharashtra,Thane,400615,1,10
20-10-2025,Maharashtra,Thane,400701,2,17
20-10-2025,Maharashtra,Thane,400705,2,4
20-10-2025,Maharashtra,Thane,400706,4,11
20-10-2025,Maharashtra,Thane,401105,2,7
20-10-2025,Maharashtra,Thane,401207,0,1
20-10-2025,Maharashtra,Thane,401209,0,7
20-10-2025,Maharashtra,Thane,401301,0,2
20-10-2025,Maharashtra,Thane,401502,0,4
20-10-2025,Maharashtra,Thane,401606,0,7
20-10-2025,Maharashtra,Thane,421103,1,3
20-10-2025,Maharashtra,Thane,421202,0,8
20-10-2025,Maharashtra,Thane,421301,6,121
20-10-2025,Maharashtra,Thane,421306,5,19
20-10-2025,Maharashtra,Thane,421401,1,148
20-10-2025,Maharashtra,Thane,421402,0,42
20-10-2025,Maharashtra,Thane,421503,2,33
18-10-2025,Maharashtra,Thane,400602,1,8
18-10-2025,Maharashtra,Thane,400604,2,30
18-10-2025,Maharashtra,Thane,400610,3,8
18-10-2025,Maharashtra,Thane,400703,3,18
18-10-2025,Maharashtra,Thane,400706,5,42
18-10-2025,Maharashtra,Thane,400708,3,37
18-10-2025,Maharashtra,Thane,401203,0,5
18-10-2025,Maharashtra,Thane,401204,0,5
18-10-2025,Maharashtra,Thane,401206,0,5
18-10-2025,Maharashtra,Thane,401502,0,4
18-10-2025,Maharashtra,Thane,401603,0,82
18-10-2025,Maharashtra,Thane,401702,0,1
18-10-2025,Maharashtra,Thane,421101,1,10
18-10-2025,Maharashtra,Thane,421302,17,269
18-10-2025,Maharashtra,Thane,421503,4,55
19-10-2025,Maharashtra,Thane,400612,26,120
19-10-2025,Maharashtra,Thane,400709,2,31
19-10-2025,Maharashtra,Thane,401101,0,12
19-10-2025,Maharashtra,Thane,401102,0,6
19-10-2025,Maharashtra,Thane,401103,0,3
19-10-2025,Maharashtra,Thane,401207,0,1
19-10-2025,Maharashtra,Thane,401304,0,2
19-10-2025,Maharashtra,Thane,401604,0,40
19-10-2025,Maharashtra,Thane,401605,1,12
19-10-2025,Maharashtra,Thane,401606,0,4
19-10-2025,Maharashtra,Thane,421002,1,21
19-10-2025,Maharashtra,Thane,421204,6,32
19-10-2025,Maharashtra,Thane,421302,13,217
19-10-2025,Maharashtra,Thane,421306,3,51
19-10-2025,Maharashtra,Thane,421403,0,22
19-10-2025,Maharashtra,Thane,421501,3,34
19-10-2025,Maharashtra,Thane,421603,0,5
23-10-2025,Maharashtra,Thane,400601,1,2
23-10-2025,Maharashtra,Thane,400604,0,3
23-10-2025,Maharashtra,Thane,400605,0,7
23-10-2025,Maharashtra,Thane,400606,0,1
23-10-2025,Maharashtra,Thane,400703,0,1
23-10-2025,Maharashtra,Thane,401105,0,3
23-10-2025,Maharashtra,Thane,421308,0,3
23-10-2025,Maharashtra,Thane,421503,3,6
23-10-2025,Maharashtra,Thane,421506,0,1
22-10-2025,Maharashtra,Thane,400606,0,1
22-10-2025,Maharashtra,Thane,400709,0,1
22-10-2025,Maharashtra,Thane,401203,0,1
22-10-2025,Maharashtra,Thane,421005,0,3
22-10-2025,Maharashtra,Thane,421102,0,2
22-10-2025,Maharashtra,Thane,421204,0,4
22-10-2025,Maharashtra,Thane,421302,1,15
25-10-2025,Maharashtra,Thane,400604,2,19
25-10-2025,Maharashtra,Thane,400607,3,14
25-10-2025,Maharashtra,Thane,400612,7,73
25-10-2025,Maharashtra,Thane,400710,1,3
25-10-2025,Maharashtra,Thane,401102,0,3
25-10-2025,Maharashtra,Thane,401103,0,4
25-10-2025,Maharashtra,Thane,401105,3,22
25-10-2025,Maharashtra,Thane,401107,4,78
25-10-2025,Maharashtra,Thane,401209,0,8
25-10-2025,Maharashtra,Thane,401604,0,67
25-10-2025,Maharashtra,Thane,401607,0,8
25-10-2025,Maharashtra,Thane,401702,0,3
25-10-2025,Maharashtra,Thane,421004,1,16
25-10-2025,Maharashtra,Thane,421202,4,27
25-10-2025,Maharashtra,Thane,421302,12,247
25-10-2025,Maharashtra,Thane,421308,0,20
25-10-2025,Maharashtra,Thane,421402,0,32
25-10-2025,Maharashtra,Thane,421604,0,3
24-10-2025,Maharashtra,Thane,400605,8,52
24-10-2025,Maharashtra,Thane,400607,8,55
24-10-2025,Maharashtra,Thane,401301,0,6
24-10-2025,Maharashtra,Thane,401305,0,15
24-10-2025,Maharashtra,Thane,401502,0,1
24-10-2025,Maharashtra,Thane,401506,0,1
24-10-2025,Maharashtra,Thane,401606,0,4
24-10-2025,Maharashtra,Thane,401607,0,6
24-10-2025,Maharashtra,Thane,421002,2,32
24-10-2025,Maharashtra,Thane,421004,2,23
24-10-2025,Maharashtra,Thane,421101,2,7
24-10-2025,Maharashtra,Thane,421203,0,12
24-10-2025,Maharashtra,Thane,421306,15,76
24-10-2025,Maharashtra,Thane,421403,0,2
27-10-2025,Maharashtra,Thane,400703,1,12
27-10-2025,Maharashtra,Thane,401101,0,17
27-10-2025,Maharashtra,Thane,401103,0,2
27-10-2025,Maharashtra,Thane,401504,0,2
27-10-2025,Maharashtra,Thane,401506,0,1
27-10-2025,Maharashtra,Thane,401610,0,1
27-10-2025,Maharashtra,Thane,401701,0,1
27-10-2025,Maharashtra,Thane,421002,3,16
27-10-2025,Maharashtra,Thane,421003,1,5
27-10-2025,Maharashtra,Thane,421005,1,12
27-10-2025,Maharashtra,Thane,421102,2,13
27-10-2025,Maharashtra,Thane,421202,2,27
27-10-2025,Maharashtra,Thane,421305,3,34
27-10-2025,Maharashtra,Thane,421308,1,17
27-10-2025,Maharashtra,Thane,421401,2,107
27-10-2025,Maharashtra,Thane,421502,1,1
29-10-2025,Maharashtra,Thane,401701,0,1
29-10-2025,Maharashtra,Thane,401703,0,1
28-10-2025,Maharashtra,Thane,400602,0,7
28-10-2025,Maharashtra,Thane,400605,4,35
28-10-2025,Maharashtra,Thane,400610,2,9
28-10-2025,Maharashtra,Thane,400615,3,24
28-10-2025,Maharashtra,Thane,400703,3,17
28-10-2025,Maharashtra,Thane,401101,1,13
28-10-2025,Maharashtra,Thane,401104,0,1
28-10-2025,Maharashtra,Thane,401105,1,38
28-10-2025,Maharashtra,Thane,401209,0,26
28-10-2025,Maharashtra,Thane,401301,0,4
28-10-2025,Maharashtra,Thane,401305,0,25
28-10-2025,Maharashtra,Thane,401502,0,11
28-10-2025,Maharashtra,Thane,401601,0,4
28-10-2025,Maharashtra,Thane,401607,0,29
28-10-2025,Maharashtra,Thane,421003,0,4
28-10-2025,Maharashtra,Thane,421005,0,27
28-10-2025,Maharashtra,Thane,421306,8,78
28-10-2025,Maharashtra,Thane,421312,0,19
28-10-2025,Maharashtra,Thane,421502,1,6
28-10-2025,Maharashtra,Thane,421503,2,84
28-10-2025,Maharashtra,Thane,421506,0,2
31-10-2025,Maharashtra,Thane,401701,0,2
02-11-2025,Maharashtra,Thane,401301,0,1
02-11-2025,Maharashtra,Thane,401610,0,2
05-11-2025,Maharashtra,Thane,401104,0,2
05-11-2025,Maharashtra,Thane,401502,0,3
05-11-2025,Maharashtra,Thane,421604,0,2
08-11-2025,Maharashtra,Thane,401608,0,1
07-11-2025,Maharashtra,Thane,421304,0,1
09-11-2025,Maharashtra,Thane,401202,0,2
11-11-2025,Maharashtra,Thane,401701,0,1
19-12-2025,Maharashtra,Thane,401302,0,1
20-12-2025,Maharashtra,Thane,421502,0,2
28-11-2025,Maharashtra,Thane,401103,0,4
21-12-2025,Maharashtra,Thane,401502,0,1
21-12-2025,Maharashtra,Thane,421502,0,3
29-12-2025,Maharashtra,Thane,400601,2,30
29-12-2025,Maharashtra,Thane,400604,6,58
29-12-2025,Maharashtra,Thane,400605,6,49
29-12-2025,Maharashtra,Thane,400608,2,20
29-12-2025,Maharashtra,Thane,400615,8,44
29-12-2025,Maharashtra,Thane,401107,20,165
29-12-2025,Maharashtra,Thane,401203,0,14
29-12-2025,Maharashtra,Thane,401301,0,1
29-12-2025,Maharashtra,Thane,401303,0,19
29-12-2025,Maharashtra,Thane,401304,0,2
29-12-2025,Maharashtra,Thane,401405,0,3
29-12-2025,Maharashtra,Thane,401701,0,1
29-12-2025,Maharashtra,Thane,421001,0,19
29-12-2025,Maharashtra,Thane,421103,1,9
29-12-2025,Maharashtra,Thane,421201,5,66
29-12-2025,Maharashtra,Thane,421403,1,12
29-12-2025,Maharashtra,Thane,421503,8,98
29-12-2025,Maharashtra,Thane,421602,0,21
29-12-2025,Maharashtra,Thane,421605,6,40
03-01-2026,Maharashtra,Thane,400601,2,7
03-01-2026,Maharashtra,Thane,400615,1,6
03-01-2026,Maharashtra,Thane,400709,1,6
03-01-2026,Maharashtra,Thane,401103,1,2
03-01-2026,Maharashtra,Thane,401107,6,29
03-01-2026,Maharashtra,Thane,401207,0,2
03-01-2026,Maharashtra,Thane,421101,0,2
03-01-2026,Maharashtra,Thane,421305,1,6
03-01-2026,Maharashtra,Thane,421308,0,2
03-01-2026,Maharashtra,Thane,421402,0,6
03-01-2026,Maharashtra,Thane,421505,0,5
18-12-2025,Maharashtra,Thane,400601,2,45
18-12-2025,Maharashtra,Thane,400608,0,9
18-12-2025,Maharashtra,Thane,400701,7,41
18-12-2025,Maharashtra,Thane,400703,2,36
18-12-2025,Maharashtra,Thane,400708,7,65
18-12-2025,Maharashtra,Thane,401201,0,12
18-12-2025,Maharashtra,Thane,401204,1,5
18-12-2025,Maharashtra,Thane,401207,0,2
18-12-2025,Maharashtra,Thane,401305,0,23
18-12-2025,Maharashtra,Thane,401402,0,2
18-12-2025,Maharashtra,Thane,401404,0,21
18-12-2025,Maharashtra,Thane,401503,0,8
18-12-2025,Maharashtra,Thane,401603,0,17
18-12-2025,Maharashtra,Thane,401604,0,18
18-12-2025,Maharashtra,Thane,401610,0,3
18-12-2025,Maharashtra,Thane,401703,0,1
18-12-2025,Maharashtra,Thane,421101,0,11
18-12-2025,Maharashtra,Thane,421201,4,61
18-12-2025,Maharashtra,Thane,421301,14,196
18-12-2025,Maharashtra,Thane,421305,2,40
18-12-2025,Maharashtra,Thane,421502,1,5
18-12-2025,Maharashtra,Thane,421503,6,94
18-12-2025,Maharashtra,Thane,421605,3,26
16-12-2025,Maharashtra,Thane,400602,2,14
16-12-2025,Maharashtra,Thane,400603,3,9
16-12-2025,Maharashtra,Thane,400604,8,52
16-12-2025,Maharashtra,Thane,400606,2,36
16-12-2025,Maharashtra,Thane,400610,0,12
16-12-2025,Maharashtra,Thane,400708,3,69
16-12-2025,Maharashtra,Thane,400710,0,3
16-12-2025,Maharashtra,Thane,401103,0,5
16-12-2025,Maharashtra,Thane,401204,0,6
16-12-2025,Maharashtra,Thane,401206,0,1
16-12-2025,Maharashtra,Thane,401207,0,7
16-12-2025,Maharashtra,Thane,401301,0,3
16-12-2025,Maharashtra,Thane,401401,0,3
16-12-2025,Maharashtra,Thane,401402,0,1
16-12-2025,Maharashtra,Thane,401403,0,19
16-12-2025,Maharashtra,Thane,401405,0,1
16-12-2025,Maharashtra,Thane,401504,0,4
16-12-2025,Maharashtra,Thane,401605,0,35
16-12-2025,Maharashtra,Thane,401606,0,18
16-12-2025,Maharashtra,Thane,421306,14,131
16-12-2025,Maharashtra,Thane,421308,1,38
16-12-2025,Maharashtra,Thane,421311,5,14
16-12-2025,Maharashtra,Thane,421312,0,20
16-12-2025,Maharashtra,Thane,421402,0,21
16-12-2025,Maharashtra,Thane,421403,0,19
16-12-2025,Maharashtra,Thane,421601,4,60
16-12-2025,Maharashtra,Thane,421604,0,4
15-12-2025,Maharashtra,Thane,400612,23,209
15-12-2025,Maharashtra,Thane,400615,5,46
15-12-2025,Maharashtra,Thane,401103,0,5
15-12-2025,Maharashtra,Thane,401105,5,50
15-12-2025,Maharashtra,Thane,401208,1,26
15-12-2025,Maharashtra,Thane,401404,0,19
15-12-2025,Maharashtra,Thane,401405,0,2
15-12-2025,Maharashtra,Thane,401601,0,5
15-12-2025,Maharashtra,Thane,401610,0,4
15-12-2025,Maharashtra,Thane,421001,3,26
15-12-2025,Maharashtra,Thane,421002,0,48
15-12-2025,Maharashtra,Thane,421101,0,11
15-12-2025,Maharashtra,Thane,421401,2,84
15-12-2025,Maharashtra,Thane,421402,0,40
15-12-2025,Maharashtra,Thane,421403,0,26
15-12-2025,Maharashtra,Thane,421502,1,4
15-12-2025,Maharashtra,Thane,421605,2,31
08-12-2025,Maharashtra,Thane,400603,0,14
08-12-2025,Maharashtra,Thane,400610,0,16
08-12-2025,Maharashtra,Thane,400706,7,52
08-12-2025,Maharashtra,Thane,401101,2,38
08-12-2025,Maharashtra,Thane,401107,4,139
08-12-2025,Maharashtra,Thane,401504,0,3
08-12-2025,Maharashtra,Thane,401602,0,41
08-12-2025,Maharashtra,Thane,401603,0,32
08-12-2025,Maharashtra,Thane,401610,0,2
08-12-2025,Maharashtra,Thane,401702,0,5
08-12-2025,Maharashtra,Thane,401703,0,3
08-12-2025,Maharashtra,Thane,421001,1,9
08-12-2025,Maharashtra,Thane,421305,1,40
08-12-2025,Maharashtra,Thane,421401,2,85
08-12-2025,Maharashtra,Thane,421402,1,24
08-12-2025,Maharashtra,Thane,421503,7,115
08-12-2025,Maharashtra,Thane,421602,0,26
09-12-2025,Maharashtra,Thane,400603,0,18
09-12-2025,Maharashtra,Thane,400607,4,47
09-12-2025,Maharashtra,Thane,401101,3,46
09-12-2025,Maharashtra,Thane,401102,0,7
09-12-2025,Maharashtra,Thane,401107,18,196
09-12-2025,Maharashtra,Thane,401201,0,14
09-12-2025,Maharashtra,Thane,401202,0,14
09-12-2025,Maharashtra,Thane,401208,0,21
09-12-2025,Maharashtra,Thane,401403,0,23
09-12-2025,Maharashtra,Thane,421201,3,64
09-12-2025,Maharashtra,Thane,421203,2,21
09-12-2025,Maharashtra,Thane,421204,3,58
09-12-2025,Maharashtra,Thane,421305,2,28
09-12-2025,Maharashtra,Thane,421501,3,49
09-12-2025,Maharashtra,Thane,421602,0,32
09-12-2025,Maharashtra,Thane,421604,0,1
10-12-2025,Maharashtra,Thane,400601,3,42
10-12-2025,Maharashtra,Thane,400607,3,64
10-12-2025,Maharashtra,Thane,400608,1,9
10-12-2025,Maharashtra,Thane,400615,4,36
10-12-2025,Maharashtra,Thane,400706,3,67
10-12-2025,Maharashtra,Thane,401207,0,4
10-12-2025,Maharashtra,Thane,401301,0,2
10-12-2025,Maharashtra,Thane,401305,0,16
10-12-2025,Maharashtra,Thane,401403,0,16
10-12-2025,Maharashtra,Thane,401503,0,3
10-12-2025,Maharashtra,Thane,401601,0,8
10-12-2025,Maharashtra,Thane,401602,0,30
10-12-2025,Maharashtra,Thane,401606,0,21
10-12-2025,Maharashtra,Thane,401610,0,3
10-12-2025,Maharashtra,Thane,421001,0,21
10-12-2025,Maharashtra,Thane,421004,3,32
10-12-2025,Maharashtra,Thane,421103,0,12
10-12-2025,Maharashtra,Thane,421203,1,20
10-12-2025,Maharashtra,Thane,421204,10,64
10-12-2025,Maharashtra,Thane,421303,0,24
10-12-2025,Maharashtra,Thane,421402,0,16
10-12-2025,Maharashtra,Thane,421602,1,18
