date,state,district,pincode,age_0_5,age_5_17,age_18_greater
13-06-2025,Maharashtra,Thane,421401,9,3,0
13-06-2025,Maharashtra,Thane,421403,2,1,0
13-06-2025,Maharashtra,Thane,421505,2,1,0
13-06-2025,Maharashtra,Thane,421605,1,2,0
15-06-2025,Maharashtra,Thane,400701,3,4,0
15-06-2025,Maharashtra,Thane,400705,3,2,0
15-06-2025,Maharashtra,Thane,401107,2,3,0
15-06-2025,Maharashtra,Thane,421102,1,1,0
15-06-2025,Maharashtra,Thane,421311,1,0,0
15-06-2025,Maharashtra,Thane,421601,0,1,0
16-06-2025,Maharashtra,Thane,400605,2,6,0
16-06-2025,Maharashtra,Thane,400708,5,7,0
16-06-2025,Maharashtra,Thane,401203,0,1,0
16-06-2025,Maharashtra,Thane,401204,1,0,0
16-06-2025,Maharashtra,Thane,401209,0,1,0
16-06-2025,Maharashtra,Thane,401402,0,1,0
16-06-2025,Maharashtra,Thane,421005,0,2,1
16-06-2025,Maharashtra,Thane,421101,1,0,0
16-06-2025,Maharashtra,Thane,421202,1,4,0
16-06-2025,Maharashtra,Thane,421203,1,1,0
16-06-2025,Maharashtra,Thane,421204,1,3,0
16-06-2025,Maharashtra,Thane,421303,1,0,0
16-06-2025,Maharashtra,Thane,421306,6,3,1
16-06-2025,Maharashtra,Thane,421308,1,1,0
16-06-2025,Maharashtra,Thane,421501,2,5,2
16-06-2025,Maharashtra,Thane,421603,1,0,0
14-06-2025,Maharashtra,Thane,400603,2,0,0
14-06-2025,Maharashtra,Thane,400608,2,0,0
14-06-2025,Maharashtra,Thane,400708,6,1,0
14-06-2025,Maharashtra,Thane,401201,0,1,0
14-06-2025,Maharashtra,Thane,401303,2,3,0
14-06-2025,Maharashtra,Thane,401602,0,2,0
14-06-2025,Maharashtra,Thane,421101,2,0,0
19-06-2025,Maharashtra,Thane,400604,9,3,0
19-06-2025,Maharashtra,Thane,400612,16,30,2
19-06-2025,Maharashtra,Thane,400705,0,3,0
19-06-2025,Maharashtra,Thane,401103,0,1,0
19-06-2025,Maharashtra,Thane,401107,16,17,0
19-06-2025,Maharashtra,Thane,401606,0,1,0
19-06-2025,Maharashtra,Thane,401701,1,0,0
19-06-2025,Maharashtra,Thane,421004,2,3,0
19-06-2025,Maharashtra,Thane,421005,3,4,0
19-06-2025,Maharashtra,Thane,421201,1,5,1
19-06-2025,Maharashtra,Thane,421301,10,2,0
19-06-2025,Maharashtra,Thane,421302,20,26,0
18-06-2025,Maharashtra,Thane,400603,2,1,0
18-06-2025,Maharashtra,Thane,400706,5,1,0
18-06-2025,Maharashtra,Thane,401501,2,2,0
18-06-2025,Maharashtra,Thane,421004,1,3,0
18-06-2025,Maharashtra,Thane,421102,1,2,0
18-06-2025,Maharashtra,Thane,421302,6,23,0
18-06-2025,Maharashtra,Thane,421503,8,4,0
18-06-2025,Maharashtra,Thane,421605,0,2,0
17-06-2025,Maharashtra,Thane,400605,8,4,0
17-06-2025,Maharashtra,Thane,400607,3,4,0
17-06-2025,Maharashtra,Thane,400703,6,3,0
17-06-2025,Maharashtra,Thane,401105,2,7,0
17-06-2025,Maharashtra,Thane,401106,2,3,0
17-06-2025,Maharashtra,Thane,401201,2,1,0
17-06-2025,Maharashtra,Thane,401208,0,4,0
17-06-2025,Maharashtra,Thane,401304,2,0,0
17-06-2025,Maharashtra,Thane,421001,3,0,1
17-06-2025,Maharashtra,Thane,421308,1,1,0
17-06-2025,Maharashtra,Thane,421312,1,0,0
17-06-2025,Maharashtra,Thane,421401,6,5,0
17-06-2025,Maharashtra,Thane,421402,4,5,0
17-06-2025,Maharashtra,Thane,421503,14,11,1
17-06-2025,Maharashtra,Thane,421605,2,1,0
01-04-2025,Maharashtra,Thane,421302,545,186,17
01-04-2025,Maharashtra,Thane,421503,226,62,23
17-10-2025,Maharashtra,Thane,400601,15,4,0
01-05-2025,Maharashtra,Thane,421302,547,265,20
01-06-2025,Maharashtra,Thane,400705,53,27,11
01-06-2025,Maharashtra,Thane,400706,84,34,30
01-07-2025,Maharashtra,Thane,400612,723,690,15
01-07-2025,Maharashtra,Thane,421301,678,338,10
01-09-2025,Maharashtra,Thane,400603,1,1,0
01-09-2025,Maharashtra,Thane,400604,4,2,0
01-09-2025,Maharashtra,Thane,400605,1,5,0
01-09-2025,Maharashtra,Thane,400706,4,1,0
01-09-2025,Maharashtra,Thane,401209,0,4,0
01-09-2025,Maharashtra,Thane,401404,1,1,0
01-09-2025,Maharashtra,Thane,421201,6,5,0
01-09-2025,Maharashtra,Thane,421403,2,1,0
03-09-2025,Maharashtra,Thane,400604,5,2,0
03-09-2025,Maharashtra,Thane,400615,0,1,0
03-09-2025,Maharashtra,Thane,400705,2,1,0
03-09-2025,Maharashtra,Thane,401201,1,0,0
03-09-2025,Maharashtra,Thane,401203,0,1,0
03-09-2025,Maharashtra,Thane,401209,2,3,0
03-09-2025,Maharashtra,Thane,401401,1,0,0
03-09-2025,Maharashtra,Thane,401404,1,0,0
03-09-2025,Maharashtra,Thane,401502,1,0,0
03-09-2025,Maharashtra,Thane,421302,39,20,0
03-09-2025,Maharashtra,Thane,421308,2,0,0
03-09-2025,Maharashtra,Thane,421401,9,2,0
03-09-2025,Maharashtra,Thane,421403,2,0,0
03-09-2025,Maharashtra,Thane,421505,0,1,0
03-09-2025,Maharashtra,Thane,421602,0,1,0
18-10-2025,Maharashtra,Thane,400601,7,0,0
02-09-2025,Maharashtra,Thane,400604,3,0,0
02-09-2025,Maharashtra,Thane,400607,3,1,0
02-09-2025,Maharashtra,Thane,421004,7,1,0
02-09-2025,Maharashtra,Thane,421005,1,0,0
02-09-2025,Maharashtra,Thane,421201,5,2,0
02-09-2025,Maharashtra,Thane,421204,2,0,0
02-09-2025,Maharashtra,Thane,421402,1,0,0
02-09-2025,Maharashtra,Thane,421605,0,3,0
04-09-2025,Maharashtra,Thane,400603,3,0,0
04-09-2025,Maharashtra,Thane,400605,1,2,0
04-09-2025,Maharashtra,Thane,400606,3,3,0
04-09-2025,Maharashtra,Thane,401602,0,1,0
04-09-2025,Maharashtra,Thane,401606,1,0,0
04-09-2025,Maharashtra,Thane,421301,14,5,1
04-09-2025,Maharashtra,Thane,421302,28,10,0
04-09-2025,Maharashtra,Thane,421501,6,2,0
07-09-2025,Maharashtra,Thane,400612,2,1,0
07-09-2025,Maharashtra,Thane,421002,1,0,0
07-09-2025,Maharashtra,Thane,421306,7,7,0
05-09-2025,Maharashtra,Thane,400604,1,2,0
05-09-2025,Maharashtra,Thane,400605,1,1,0
05-09-2025,Maharashtra,Thane,400610,1,0,0
05-09-2025,Maharashtra,Thane,400709,1,0,0
05-09-2025,Maharashtra,Thane,421003,0,1,0
05-09-2025,Maharashtra,Thane,421201,2,0,0
05-09-2025,Maharashtra,Thane,421204,3,2,0
05-09-2025,Maharashtra,Thane,421301,3,5,0
05-09-2025,Maharashtra,Thane,421302,12,8,0
06-09-2025,Maharashtra,Thane,400604,2,2,0
06-09-2025,Maharashtra,Thane,401202,1,0,0
06-09-2025,Maharashtra,Thane,421002,4,0,0
06-09-2025,Maharashtra,Thane,421004,2,1,0
06-09-2025,Maharashtra,Thane,421201,8,4,0
06-09-2025,Maharashtra,Thane,421203,3,1,0
06-09-2025,Maharashtra,Thane,421301,5,4,0
06-09-2025,Maharashtra,Thane,421503,5,1,0
08-09-2025,Maharashtra,Thane,400604,3,2,0
08-09-2025,Maharashtra,Thane,400605,6,2,0
08-09-2025,Maharashtra,Thane,400705,3,0,0
08-09-2025,Maharashtra,Thane,400709,2,0,0
08-09-2025,Maharashtra,Thane,401203,1,1,0
08-09-2025,Maharashtra,Thane,401204,1,0,0
08-09-2025,Maharashtra,Thane,401209,7,1,0
08-09-2025,Maharashtra,Thane,401603,1,0,0
08-09-2025,Maharashtra,Thane,401606,4,1,0
08-09-2025,Maharashtra,Thane,421001,1,0,0
08-09-2025,Maharashtra,Thane,421303,2,0,0
08-09-2025,Maharashtra,Thane,421505,2,2,0
08-09-2025,Maharashtra,Thane,421602,3,2,0
09-09-2025,Maharashtra,Thane,400705,4,2,0
09-09-2025,Maharashtra,Thane,400706,6,1,0
09-09-2025,Maharashtra,Thane,401107,9,8,0
09-09-2025,Maharashtra,Thane,401602,1,2,0
09-09-2025,Maharashtra,Thane,421002,4,3,0
09-09-2025,Maharashtra,Thane,421004,4,1,0
09-09-2025,Maharashtra,Thane,421201,12,9,0
09-09-2025,Maharashtra,Thane,421204,3,4,0
19-10-2025,Maharashtra,Thane,400601,7,1,0
10-09-2025,Maharashtra,Thane,400603,1,0,0
10-09-2025,Maharashtra,Thane,400604,3,1,0
10-09-2025,Maharashtra,Thane,400605,5,3,0
10-09-2025,Maharashtra,Thane,400612,22,12,0
10-09-2025,Maharashtra,Thane,400703,2,1,0
10-09-2025,Maharashtra,Thane,400705,3,0,0
10-09-2025,Maharashtra,Thane,401101,1,3,0
10-09-2025,Maharashtra,Thane,401106,0,2,0
10-09-2025,Maharashtra,Thane,401208,5,2,0
10-09-2025,Maharashtra,Thane,401604,0,2,0
10-09-2025,Maharashtra,Thane,401607,0,1,0
10-09-2025,Maharashtra,Thane,421004,2,0,1
10-09-2025,Maharashtra,Thane,421101,0,1,0
10-09-2025,Maharashtra,Thane,421102,2,3,1
10-09-2025,Maharashtra,Thane,421301,28,21,0
10-09-2025,Maharashtra,Thane,421308,5,1,0
10-09-2025,Maharashtra,Thane,421506,0,1,0
10-09-2025,Maharashtra,Thane,421601,26,3,0
10-09-2025,Maharashtra,Thane,421605,9,9,0
11-09-2025,Maharashtra,Thane,400606,4,3,0
11-09-2025,Maharashtra,Thane,400610,2,0,0
11-09-2025,Maharashtra,Thane,401202,1,0,0
11-09-2025,Maharashtra,Thane,401606,0,2,0
11-09-2025,Maharashtra,Thane,401607,1,0,0
11-09-2025,Maharashtra,Thane,421103,1,0,0
11-09-2025,Maharashtra,Thane,421302,39,21,0
11-09-2025,Maharashtra,Thane,421306,7,8,2
11-09-2025,Maharashtra,Thane,421503,5,7,0
14-09-2025,Maharashtra,Thane,400612,4,3,0
14-09-2025,Maharashtra,Thane,400615,2,0,0
14-09-2025,Maharashtra,Thane,400706,5,0,0
14-09-2025,Maharashtra,Thane,400709,1,0,0
14-09-2025,Maharashtra,Thane,401101,0,1,1
14-09-2025,Maharashtra,Thane,401206,1,0,0
14-09-2025,Maharashtra,Thane,401208,0,1,0
14-09-2025,Maharashtra,Thane,401305,1,2,0
14-09-2025,Maharashtra,Thane,421102,0,2,0
14-09-2025,Maharashtra,Thane,421302,11,7,0
14-09-2025,Maharashtra,Thane,421503,2,0,0
20-10-2025,Maharashtra,Thane,400601,1,0,0
15-09-2025,Maharashtra,Thane,400705,4,0,0
15-09-2025,Maharashtra,Thane,400706,0,1,0
15-09-2025,Maharashtra,Thane,400709,1,0,0
15-09-2025,Maharashtra,Thane,401105,1,1,0
15-09-2025,Maharashtra,Thane,401107,9,9,0
15-09-2025,Maharashtra,Thane,401208,1,0,0
15-09-2025,Maharashtra,Thane,421004,4,0,0
15-09-2025,Maharashtra,Thane,421201,3,2,0
15-09-2025,Maharashtra,Thane,421301,10,6,0
15-09-2025,Maharashtra,Thane,421302,26,10,0
15-09-2025,Maharashtra,Thane,421306,3,2,0
15-09-2025,Maharashtra,Thane,421402,1,0,0
13-09-2025,Maharashtra,Thane,400605,9,4,0
13-09-2025,Maharashtra,Thane,400612,36,15,0
13-09-2025,Maharashtra,Thane,400705,3,3,0
13-09-2025,Maharashtra,Thane,400706,4,4,0
13-09-2025,Maharashtra,Thane,400709,4,0,0
13-09-2025,Maharashtra,Thane,401107,21,11,2
13-09-2025,Maharashtra,Thane,401305,0,1,0
13-09-2025,Maharashtra,Thane,421002,4,3,0
13-09-2025,Maharashtra,Thane,421005,2,0,0
13-09-2025,Maharashtra,Thane,421305,6,4,0
13-09-2025,Maharashtra,Thane,421311,2,2,0
13-09-2025,Maharashtra,Thane,421603,1,1,0
21-10-2025,Maharashtra,Thane,400601,3,0,0
12-09-2025,Maharashtra,Thane,400615,3,1,0
12-09-2025,Maharashtra,Thane,400709,3,4,0
12-09-2025,Maharashtra,Thane,401101,2,2,0
12-09-2025,Maharashtra,Thane,401303,1,0,0
12-09-2025,Maharashtra,Thane,421001,1,3,0
12-09-2025,Maharashtra,Thane,421003,1,1,0
12-09-2025,Maharashtra,Thane,421302,50,21,0
12-09-2025,Maharashtra,Thane,421305,8,2,0
12-09-2025,Maharashtra,Thane,421311,3,1,0
12-09-2025,Maharashtra,Thane,421402,2,0,0
12-09-2025,Maharashtra,Thane,421403,2,0,0
12-09-2025,Maharashtra,Thane,421602,5,1,0
12-09-2025,Maharashtra,Thane,421605,5,1,0
16-09-2025,Maharashtra,Thane,400604,7,3,0
16-09-2025,Maharashtra,Thane,400615,6,0,0
16-09-2025,Maharashtra,Thane,400701,3,2,1
16-09-2025,Maharashtra,Thane,400703,4,3,0
16-09-2025,Maharashtra,Thane,400709,4,0,0
16-09-2025,Maharashtra,Thane,400710,2,0,0
16-09-2025,Maharashtra,Thane,401105,5,2,0
16-09-2025,Maharashtra,Thane,401106,1,0,0
16-09-2025,Maharashtra,Thane,401208,3,1,0
16-09-2025,Maharashtra,Thane,401305,2,1,0
16-09-2025,Maharashtra,Thane,401404,2,0,0
16-09-2025,Maharashtra,Thane,401501,0,1,0
16-09-2025,Maharashtra,Thane,421102,1,1,0
16-09-2025,Maharashtra,Thane,421305,6,4,0
16-09-2025,Maharashtra,Thane,421401,1,2,0
16-09-2025,Maharashtra,Thane,421505,2,1,0
16-09-2025,Maharashtra,Thane,421602,4,2,0
17-09-2025,Maharashtra,Thane,400603,2,0,0
17-09-2025,Maharashtra,Thane,400604,6,3,0
17-09-2025,Maharashtra,Thane,400606,7,1,1
17-09-2025,Maharashtra,Thane,400610,4,0,0
17-09-2025,Maharashtra,Thane,400705,3,2,0
17-09-2025,Maharashtra,Thane,401107,4,9,0
17-09-2025,Maharashtra,Thane,401201,3,0,0
17-09-2025,Maharashtra,Thane,401202,0,3,0
17-09-2025,Maharashtra,Thane,401208,3,1,0
17-09-2025,Maharashtra,Thane,401209,3,1,0
17-09-2025,Maharashtra,Thane,401604,0,3,0
17-09-2025,Maharashtra,Thane,421002,15,1,0
17-09-2025,Maharashtra,Thane,421302,48,18,1
17-09-2025,Maharashtra,Thane,421305,6,3,0
17-09-2025,Maharashtra,Thane,421306,11,2,0
17-09-2025,Maharashtra,Thane,421401,4,0,0
17-09-2025,Maharashtra,Thane,421403,1,1,0
19-09-2025,Maharashtra,Thane,400605,2,5,0
19-09-2025,Maharashtra,Thane,400608,0,1,0
19-09-2025,Maharashtra,Thane,401101,2,3,0
19-09-2025,Maharashtra,Thane,401208,1,0,0
19-09-2025,Maharashtra,Thane,401303,0,2,0
19-09-2025,Maharashtra,Thane,421305,3,4,0
19-09-2025,Maharashtra,Thane,421501,4,2,0
19-09-2025,Maharashtra,Thane,421505,3,0,0
19-09-2025,Maharashtra,Thane,421605,1,4,0
18-09-2025,Maharashtra,Thane,400605,2,1,0
18-09-2025,Maharashtra,Thane,401106,1,0,0
18-09-2025,Maharashtra,Thane,401107,6,8,0
18-09-2025,Maharashtra,Thane,401201,1,0,0
18-09-2025,Maharashtra,Thane,401503,0,1,0
18-09-2025,Maharashtra,Thane,421002,13,4,0
18-09-2025,Maharashtra,Thane,421004,2,0,0
18-09-2025,Maharashtra,Thane,421102,6,1,0
18-09-2025,Maharashtra,Thane,421204,5,3,1
18-09-2025,Maharashtra,Thane,421301,20,5,0
18-09-2025,Maharashtra,Thane,421303,2,2,0
18-09-2025,Maharashtra,Thane,421308,3,0,0
18-09-2025,Maharashtra,Thane,421501,10,4,0
24-10-2025,Maharashtra,Thane,400601,1,1,0
20-09-2025,Maharashtra,Thane,401105,7,3,0
20-09-2025,Maharashtra,Thane,401208,1,1,0
20-09-2025,Maharashtra,Thane,401304,1,0,0
20-09-2025,Maharashtra,Thane,401401,1,0,0
20-09-2025,Maharashtra,Thane,401403,0,1,0
20-09-2025,Maharashtra,Thane,401503,2,0,0
20-09-2025,Maharashtra,Thane,401604,1,0,0
20-09-2025,Maharashtra,Thane,421003,1,1,0
20-09-2025,Maharashtra,Thane,421005,1,0,0
20-09-2025,Maharashtra,Thane,421201,15,5,0
20-09-2025,Maharashtra,Thane,421203,6,1,0
20-09-2025,Maharashtra,Thane,421312,0,3,0
23-09-2025,Maharashtra,Thane,400602,2,1,0
23-09-2025,Maharashtra,Thane,400610,2,0,0
23-09-2025,Maharashtra,Thane,400706,8,1,0
23-09-2025,Maharashtra,Thane,401101,4,0,0
23-09-2025,Maharashtra,Thane,401102,1,0,0
23-09-2025,Maharashtra,Thane,401208,5,0,0
23-09-2025,Maharashtra,Thane,401305,1,0,0
23-09-2025,Maharashtra,Thane,421001,9,4,0
23-09-2025,Maharashtra,Thane,421002,4,4,0
23-09-2025,Maharashtra,Thane,421402,2,1,0
23-09-2025,Maharashtra,Thane,421503,4,2,0
23-09-2025,Maharashtra,Thane,421505,2,0,0
22-09-2025,Maharashtra,Thane,400606,3,0,0
22-09-2025,Maharashtra,Thane,400607,7,2,0
22-09-2025,Maharashtra,Thane,400612,6,8,0
22-09-2025,Maharashtra,Thane,401202,2,2,0
22-09-2025,Maharashtra,Thane,401302,2,0,0
22-09-2025,Maharashtra,Thane,401603,2,0,0
22-09-2025,Maharashtra,Thane,421002,3,3,0
22-09-2025,Maharashtra,Thane,421004,3,1,0
22-09-2025,Maharashtra,Thane,421202,3,3,0
22-09-2025,Maharashtra,Thane,421203,2,0,0
22-09-2025,Maharashtra,Thane,421502,1,0,0
22-09-2025,Maharashtra,Thane,421601,3,3,0
25-10-2025,Maharashtra,Thane,400601,2,1,0
21-09-2025,Maharashtra,Thane,400610,1,0,0
21-09-2025,Maharashtra,Thane,400703,2,0,0
21-09-2025,Maharashtra,Thane,400708,1,0,0
21-09-2025,Maharashtra,Thane,421002,1,0,0
25-09-2025,Maharashtra,Thane,400705,5,1,0
25-09-2025,Maharashtra,Thane,400709,3,0,0
25-09-2025,Maharashtra,Thane,401107,7,5,0
25-09-2025,Maharashtra,Thane,401401,1,0,0
25-09-2025,Maharashtra,Thane,401504,0,1,0
25-09-2025,Maharashtra,Thane,421001,1,1,0
25-09-2025,Maharashtra,Thane,421501,7,5,0
25-09-2025,Maharashtra,Thane,421505,1,2,0
25-09-2025,Maharashtra,Thane,421601,7,3,0
26-09-2025,Maharashtra,Thane,400615,2,0,0
26-09-2025,Maharashtra,Thane,400701,1,1,0
26-09-2025,Maharashtra,Thane,400708,0,1,0
26-09-2025,Maharashtra,Thane,401204,1,0,0
26-09-2025,Maharashtra,Thane,401604,1,1,1
26-09-2025,Maharashtra,Thane,421204,2,4,0
26-09-2025,Maharashtra,Thane,421302,18,8,0
26-09-2025,Maharashtra,Thane,421308,3,0,0
24-09-2025,Maharashtra,Thane,400602,0,1,0
24-09-2025,Maharashtra,Thane,401105,3,3,0
24-09-2025,Maharashtra,Thane,401204,1,0,0
24-09-2025,Maharashtra,Thane,401303,1,0,0
24-09-2025,Maharashtra,Thane,401603,0,1,0
24-09-2025,Maharashtra,Thane,401604,3,6,0
24-09-2025,Maharashtra,Thane,421002,4,3,0
24-09-2025,Maharashtra,Thane,421102,3,2,0
24-09-2025,Maharashtra,Thane,421201,5,1,0
24-09-2025,Maharashtra,Thane,421301,31,13,0
24-09-2025,Maharashtra,Thane,421303,3,6,0
24-09-2025,Maharashtra,Thane,421503,11,7,0
24-09-2025,Maharashtra,Thane,421605,4,3,0
26-10-2025,Maharashtra,Thane,400601,3,0,0
29-09-2025,Maharashtra,Thane,400612,0,2,0
29-09-2025,Maharashtra,Thane,401209,0,1,0
29-09-2025,Maharashtra,Thane,401403,1,0,0
29-09-2025,Maharashtra,Thane,421302,7,1,1
29-09-2025,Maharashtra,Thane,421311,1,0,0
28-09-2025,Maharashtra,Thane,400607,3,0,0
28-09-2025,Maharashtra,Thane,421204,0,1,0
27-10-2025,Maharashtra,Thane,400601,3,0,0
27-09-2025,Maharashtra,Thane,400604,3,1,0
27-09-2025,Maharashtra,Thane,400605,0,1,0
27-09-2025,Maharashtra,Thane,401105,3,1,0
27-09-2025,Maharashtra,Thane,421001,0,1,0
27-09-2025,Maharashtra,Thane,421102,3,0,0
27-09-2025,Maharashtra,Thane,421201,1,0,0
27-09-2025,Maharashtra,Thane,421202,0,2,0
27-09-2025,Maharashtra,Thane,421203,1,1,0
27-09-2025,Maharashtra,Thane,421306,4,4,0
30-09-2025,Maharashtra,Thane,400607,0,1,0
26-10-2025,Maharashtra,Thane,400606,0,2,0
26-10-2025,Maharashtra,Thane,400709,2,0,0
26-10-2025,Maharashtra,Thane,401208,1,0,0
26-10-2025,Maharashtra,Thane,421308,1,0,0
26-10-2025,Maharashtra,Thane,421311,0,1,0
26-10-2025,Maharashtra,Thane,421401,1,1,0
13-10-2025,Maharashtra,Thane,400612,25,12,0
13-10-2025,Maharashtra,Thane,400701,11,5,0
13-10-2025,Maharashtra,Thane,401102,1,0,0
13-10-2025,Maharashtra,Thane,401105,8,4,0
13-10-2025,Maharashtra,Thane,401106,1,1,0
13-10-2025,Maharashtra,Thane,401206,2,0,0
13-10-2025,Maharashtra,Thane,401301,1,0,0
13-10-2025,Maharashtra,Thane,401303,2,1,0
13-10-2025,Maharashtra,Thane,401404,2,0,0
13-10-2025,Maharashtra,Thane,401602,0,3,0
13-10-2025,Maharashtra,Thane,401610,2,0,0
13-10-2025,Maharashtra,Thane,421001,4,0,0
13-10-2025,Maharashtra,Thane,421003,0,1,0
13-10-2025,Maharashtra,Thane,421101,1,1,0
13-10-2025,Maharashtra,Thane,421503,9,6,0
16-10-2025,Maharashtra,Thane,400605,4,3,0
16-10-2025,Maharashtra,Thane,400607,3,0,0
16-10-2025,Maharashtra,Thane,401106,2,0,0
16-10-2025,Maharashtra,Thane,401202,1,0,0
16-10-2025,Maharashtra,Thane,401305,2,0,0
16-10-2025,Maharashtra,Thane,401602,0,1,0
16-10-2025,Maharashtra,Thane,401606,1,0,0
16-10-2025,Maharashtra,Thane,421101,2,0,0
16-10-2025,Maharashtra,Thane,421401,3,1,0
16-10-2025,Maharashtra,Thane,421605,2,1,0
28-10-2025,Maharashtra,Thane,400601,2,1,0
15-10-2025,Maharashtra,Thane,400603,1,0,0
15-10-2025,Maharashtra,Thane,401101,2,2,0
15-10-2025,Maharashtra,Thane,401201,1,0,0
15-10-2025,Maharashtra,Thane,401208,1,0,0
15-10-2025,Maharashtra,Thane,401602,1,0,0
15-10-2025,Maharashtra,Thane,421204,8,3,0
15-10-2025,Maharashtra,Thane,421301,27,5,0
15-10-2025,Maharashtra,Thane,421308,1,0,0
15-10-2025,Maharashtra,Thane,421311,2,1,0
15-10-2025,Maharashtra,Thane,421402,4,0,0
15-10-2025,Maharashtra,Thane,421502,1,0,0
18-10-2025,Maharashtra,Thane,400602,1,1,0
18-10-2025,Maharashtra,Thane,400604,5,0,0
18-10-2025,Maharashtra,Thane,400610,1,1,0
18-10-2025,Maharashtra,Thane,400703,1,0,0
18-10-2025,Maharashtra,Thane,400706,3,0,0
18-10-2025,Maharashtra,Thane,400708,3,3,0
18-10-2025,Maharashtra,Thane,401203,2,1,0
18-10-2025,Maharashtra,Thane,401603,0,2,0
18-10-2025,Maharashtra,Thane,421101,1,0,0
18-10-2025,Maharashtra,Thane,421302,25,10,0
18-10-2025,Maharashtra,Thane,421503,5,3,0
17-10-2025,Maharashtra,Thane,400603,2,0,0
17-10-2025,Maharashtra,Thane,400605,11,5,1
17-10-2025,Maharashtra,Thane,400607,12,0,0
17-10-2025,Maharashtra,Thane,400608,1,0,0
17-10-2025,Maharashtra,Thane,400614,3,0,0
17-10-2025,Maharashtra,Thane,400706,12,1,0
17-10-2025,Maharashtra,Thane,401208,5,0,0
17-10-2025,Maharashtra,Thane,401305,3,2,0
17-10-2025,Maharashtra,Thane,401403,1,0,0
17-10-2025,Maharashtra,Thane,421301,40,14,0
17-10-2025,Maharashtra,Thane,421306,13,14,0
17-10-2025,Maharashtra,Thane,421506,0,1,0
17-10-2025,Maharashtra,Thane,421605,6,3,0
19-10-2025,Maharashtra,Thane,400612,16,9,0
19-10-2025,Maharashtra,Thane,400709,7,0,0
19-10-2025,Maharashtra,Thane,401101,4,0,0
19-10-2025,Maharashtra,Thane,401103,1,0,0
19-10-2025,Maharashtra,Thane,401304,1,1,0
19-10-2025,Maharashtra,Thane,401606,1,0,0
19-10-2025,Maharashtra,Thane,421002,3,1,0
19-10-2025,Maharashtra,Thane,421204,11,1,0
19-10-2025,Maharashtra,Thane,421302,45,8,0
19-10-2025,Maharashtra,Thane,421306,17,4,0
19-10-2025,Maharashtra,Thane,421501,10,1,0
19-10-2025,Maharashtra,Thane,421603,1,0,0
29-10-2025,Maharashtra,Thane,400601,2,0,0
20-10-2025,Maharashtra,Thane,400605,0,1,0
20-10-2025,Maharashtra,Thane,400612,4,4,0
20-10-2025,Maharashtra,Thane,400701,4,3,0
20-10-2025,Maharashtra,Thane,400705,2,1,0
20-10-2025,Maharashtra,Thane,400706,4,0,0
20-10-2025,Maharashtra,Thane,401105,5,1,0
20-10-2025,Maharashtra,Thane,401209,2,0,0
20-10-2025,Maharashtra,Thane,421103,1,0,0
20-10-2025,Maharashtra,Thane,421202,1,1,0
20-10-2025,Maharashtra,Thane,421301,14,1,0
20-10-2025,Maharashtra,Thane,421306,5,3,0
20-10-2025,Maharashtra,Thane,421401,3,0,0
20-10-2025,Maharashtra,Thane,421402,0,1,0
20-10-2025,Maharashtra,Thane,421503,6,3,0
24-10-2025,Maharashtra,Thane,400605,0,2,0
24-10-2025,Maharashtra,Thane,400607,2,0,0
24-10-2025,Maharashtra,Thane,401305,1,1,0
24-10-2025,Maharashtra,Thane,401606,1,0,0
24-10-2025,Maharashtra,Thane,421002,1,0,0
24-10-2025,Maharashtra,Thane,421004,3,1,0
24-10-2025,Maharashtra,Thane,421306,0,4,0
24-10-2025,Maharashtra,Thane,421403,1,0,0
24-10-2025,Maharashtra,Thane,421506,0,0,1
21-10-2025,Maharashtra,Thane,421101,1,0,0
21-10-2025,Maharashtra,Thane,421302,5,6,0
21-10-2025,Maharashtra,Thane,421503,1,2,0
21-10-2025,Maharashtra,Thane,421505,1,0,0
21-10-2025,Maharashtra,Thane,421605,1,0,0
22-10-2025,Maharashtra,Thane,421204,1,0,0
25-10-2025,Maharashtra,Thane,400604,4,2,0
25-10-2025,Maharashtra,Thane,400607,1,0,0
25-10-2025,Maharashtra,Thane,400612,6,8,1
25-10-2025,Maharashtra,Thane,401105,2,1,0
25-10-2025,Maharashtra,Thane,401107,12,4,0
25-10-2025,Maharashtra,Thane,401209,3,1,0
25-10-2025,Maharashtra,Thane,421004,2,0,0
25-10-2025,Maharashtra,Thane,421202,5,0,0
25-10-2025,Maharashtra,Thane,421302,25,9,1
25-10-2025,Maharashtra,Thane,421308,2,2,0
28-10-2025,Maharashtra,Thane,400605,1,0,0
28-10-2025,Maharashtra,Thane,400615,2,1,0
28-10-2025,Maharashtra,Thane,400703,4,0,1
28-10-2025,Maharashtra,Thane,401101,1,0,0
28-10-2025,Maharashtra,Thane,401209,1,1,0
28-10-2025,Maharashtra,Thane,421005,1,0,0
28-10-2025,Maharashtra,Thane,421306,3,3,0
28-10-2025,Maharashtra,Thane,421312,1,0,0
28-10-2025,Maharashtra,Thane,421503,3,4,0
27-10-2025,Maharashtra,Thane,400703,2,0,0
27-10-2025,Maharashtra,Thane,401101,2,1,0
27-10-2025,Maharashtra,Thane,421005,0,1,0
27-10-2025,Maharashtra,Thane,421102,0,0,1
27-10-2025,Maharashtra,Thane,421202,1,0,0
27-10-2025,Maharashtra,Thane,421308,1,0,0
